product,issue,table,category,code,desc_c,desc_e
HKMDS,202012,T0215,class2_code,indld_18,汽車、電單車、電腦、個人及家庭用品修理,"Repair of motor vehicles, motorcycles, computers, personal and household goods"
HKMDS,202012,T0215,class2_code,indld_19,其他非製造業,Other non-manufacturing industries
HKMDS,202012,T0215,class2_code,indld_tt,總計,Total
HKMDS,202012,T0215,other_info,note_G1,上列傷亡數字為截至2020年9月25日所記錄的數字，可能在日後會作出修訂。數字指意外事件的總數，括號內數字為死亡人數。,The above injury figures are recorded as at 25 September 2020 and are subject to revision later on.  Figures refer to the total number of accidents with the number of fatalities given in brackets.
HKMDS,202012,T0215,other_info,source,勞工處,Labour Department
HKMDS,202012,T0216,table,T0216,表2.16：按行業劃分的僱員停工事件,Table2.16：Stoppages of work by industry
HKMDS,202012,T0216,stat,M021601,僱員停工事件數目,Number of work stoppages
HKMDS,202012,T0216,stat,M021602,損失工作日數,Working days lost
HKMDS,202012,T0216,class1,indld8,行業,Industry 
HKMDS,202012,T0216,class1_code,indld8_01,製造,Manufacturing
HKMDS,202012,T0216,class1_code,indld8_02,電力、燃氣和自來水供應及廢棄物管理,"Electricity, gas and water supply, and waste management"
HKMDS,202012,T0216,class1_code,indld8_03,建造,Construction
HKMDS,202012,T0216,class1_code,indld8_04,進出口貿易、批發及零售,"Import/export, wholesale and retail trades"
HKMDS,202012,T0216,class1_code,indld8_05,住宿 (註釋 1) 及膳食服務,Accommodation (note 1) and food services
HKMDS,202012,T0216,class1_code,indld8_06,運輸、倉庫、郵政及速遞服務以及資訊及通訊,"Transportation, storage, postal and courier services, and information and communications"
HKMDS,202012,T0216,class1_code,indld8_07,金融及保險、地產以及專業及商用服務,"Financing and insurance, real estate, and professional and business services"
HKMDS,202012,T0216,class1_code,indld8_08,公共行政以及社會及個人服務,Public administration and social and personal services
HKMDS,202012,T0216,class1_code,indld8_tt,總計,Total
HKMDS,202012,T0216,other_info,note_1,(註釋 1) 住宿服務包括酒店、賓館、旅舍及其他提供短期住宿服務的機構單位。,"(note 1) Accommodation services cover hotels, guesthouses, boarding houses and other establishments providing short term accommodation."
HKMDS,202012,T0216,other_info,note_2,(註釋 2) 數字包括一宗在2017年開始並在2018年結束的僱員停工事件。,(note 2) The figure includes one strike which started in 2017 and ended in 2018.
HKMDS,202012,T0216,other_info,note_3,(註釋 3) 2020年第一季發生一宗涉及僱員人數眾多的罷工事件。,(note 3) There was a strike involving a large number of employees in the first quarter of 2020.
HKMDS,202012,T0216,other_info,source,勞工處,Labour Department
