product,issue,table,category,code,desc_c,desc_e
HKMDS,202012,T0924B,table,T0924B,表9.24：強制性公積金（強積金）計劃業務 - (乙) 強積金計劃的核准成分基金資產淨值 (註釋 2),Table 9.24 : Business of Mandatory Provident Fund (MPF) Schemes - (B) Net asset values (note 2) of approved constituent funds of MPF Schemes
HKMDS,202012,T0924B,stat,M092406,強積金計劃的核准成分基金資產淨值 (註釋 2) (期末數字)  [百萬港元],Net asset values (note 2) of approved constituent funds of MPF Schemes (as at end of period) [HK$ million]
HKMDS,202012,T0924B,class1,fund,基金類別,Type of funds
HKMDS,202012,T0924B,class1_code,fund_01,股票基金,Equity fund
HKMDS,202012,T0924B,class1_code,fund_02,混合資產基金,Mixed assets fund
HKMDS,202012,T0924B,class1_code,fund_03,貨幣市場基金 - 強積金保守基金,Money market fund - MPF conservative fund
HKMDS,202012,T0924B,class1_code,fund_04,保證基金,Guaranteed fund
HKMDS,202012,T0924B,class1_code,fund_05,債券基金,Bond fund
HKMDS,202012,T0924B,class1_code,fund_06,貨幣市場基金 - 不包括強積金保守基金,Money market fund - other than MPF conservative fund
HKMDS,202012,T0924B,class1_code,fund_tt,總計,Total
HKMDS,202012,T0924B,other_info,note_2,(註釋 2) 數字包括從職業退休計劃轉移過來的資產。,(note 2) Figures include assets transferred from the Occupational Retirement Schemes.
HKMDS,202012,T0924B,other_info,source,強制性公積金計劃管理局,Mandatory Provident Fund Schemes Authority
